time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
3.78,0,-2.84217e-14,4.24105e-14,-1.42109e-14,1.42109e-14,-4.44089e-15,-319.014,-2541.68,363.819,2.06181e-13,3.8244e-14,-2.36903e-14,141.978,-436.353,-4.87945,-94.1591,8.67717,-16.2135,915.454,-924.444,64.1458,-77.1115,26.9029,-9.56824,915.008,-923.959,62.7635,-71.3368,27.5278,-82.8564,337.936,10.911,126.736,-0.270806,3.62895,-3.40485,-593.998,-1098.31,-212.357,-3.25306e-13,4.57367e-14,3.38956e-14,-672.022,-1732.51,35.4545,9.91031,-8.1431,0.866771,-1033.28,-2294.31,20.2868,0.125992,-2.37032,0.18963,-1035.03,-2298.09,18.664,2.75917,-4.60052,-111.155,66.2527,-18.6658,-21.9263,0.298702,0.659641,1.25375,-44.5721,336.439,222.345,-2.30433e-13,6.44818e-14,-2.42535e-14,6.49861,31.2932,0.0702589,-2.29854e-16,2.02276e-16,-6.30054e-16,2.93053,13.6827,-4.13443,0.393872,-0.10657,-0.109074,1.35839,8.7197,-3.06677,0.54473,-0.120538,-0.140467,-0.0035919,3.79249,-1.82732,0.116195,-0.0374431,-0.0575169,-1.14323,-0.552693,3.39114,6.98305e-15,8.60415e-16,7.46371e-16,0.0658971,0.665548,-0.806131,0.169358,0.0988535,0.0714856,0.182558,0.690765,-0.69706,0.118394,0.105495,0.0861491,-0.0966156,0.280943,-0.370716,0.0229445,0.0160115,0.00583342
3.84,-1.13687e-13,3.41061e-13,-8.52651e-14,-8.52651e-14,3.55271e-15,7.10543e-15,-11.8976,-2575.42,313.368,-1.68559e-13,2.25728e-14,-2.22509e-14,480.831,-1063.79,-31.382,-65.2837,-1.91628,-10.4112,863.062,-1497.02,-6.7704,-34.5967,11.0423,-4.61375,862.166,-1497.06,-8.67708,-32.2415,12.7571,-101.416,388.464,-72.6155,114.935,0.336776,3.80413,-3.58594,-707.17,-1260.17,-1142.69,4.15561e-13,-5.12923e-14,-6.27508e-14,-518.8,-1113.15,33.6909,-120.912,28.8829,8.46817,-2678.82,-4895.85,-212.34,-68.6662,8.30558,15.9809,-2682.54,-4899.9,-213.773,-45.1613,7.91401,-271.706,461.561,-538.652,-175.56,3.97905,2.04528,3.44821,15.6815,622.026,342.34,-1.31732e-14,4.21385e-14,-1.0663e-13,12.6588,59.4996,-1.03322,-1.18274e-16,-1.32304e-15,-2.56998e-17,5.72903,25.8132,-7.58624,0.652365,-0.202495,-0.182172,3.04103,16.3147,-5.58544,0.95292,-0.239766,-0.188731,0.565742,6.97136,-3.35116,0.205779,-0.0722061,-0.0778648,-0.342169,1.44438,5.29916,-1.15542e-14,-1.40959e-15,-1.39358e-15,-0.359864,1.28822,-1.047,0.199403,0.130025,0.0760036,-0.0241452,1.0773,-0.88021,0.127552,0.130659,0.0920746,-0.170027,0.28551,-0.405746,0.0232446,0.0181983,0.00178329
3.89,-2.84217e-14,2.27374e-13,-7.10543e-15,-1.06581e-14,-1.42109e-14,-1.11022e-14,694.349,-1825.28,837.738,3.3935e-14,-4.29042e-16,6.0849e-15,626.35,-1649.57,-94.4663,86.5478,31.8987,12.3865,1044.65,-4192.98,78.2622,63.26,13.6465,15.8125,1045.45,-4194.44,78.1816,62.9094,9.25968,-214.52,689.309,-143.838,198.455,-2.1011,-4.9063,2.53387,-331.906,-1916.79,-1767.98,-1.93532e-13,5.43188e-14,1.2031e-14,-217.886,-530.172,15.0666,-118.668,48.0202,2.32298,-2969.75,-3521.79,-330.525,-72.5371,8.84621,13.9492,-2972.29,-3522.22,-330.034,-32.908,-0.309015,-243.689,212.136,-734.491,-122.471,4.86264,0.488371,3.53068,-90.523,885.973,-21.1901,1.81004e-13,5.88132e-14,4.40178e-14,0.758254,12.7456,-4.15265,1.62305e-15,-3.27231e-16,-8.28918e-16,1.51453,6.22432,-0.747223,-0.239729,0.0631484,0.0677657,0.956499,4.10297,-0.279533,-0.123639,0.0304898,0.0524773,0.364585,1.8872,0.136005,-0.0319104,0.00921391,0.000545325,-1.23065,17.6392,2.46776,-1.89885e-15,-1.79819e-16,3.00552e-16,-1.20884,4.94521,1.46495,-0.0171655,-0.0280331,-0.00997079,-1.61727,2.4497,0.724353,-0.0331907,-0.0269367,-0.182291,-1.49321,0.0995544,-0.0842484,0.0100397,0.00893923,-0.0911812
3.94,0,4.26326e-13,2.4869e-14,-1.42109e-14,-1.06581e-14,7.10543e-15,91.1103,-2627.03,754.189,-2.73022e-14,-2.53414e-14,-4.10698e-14,505.179,-1651.49,-113.9,-45.9228,6.04666,-1.24013,275.098,-913.031,15.5337,-10.9039,4.19753,-0.76946,275.326,-914.828,15.4959,-12.8561,2.63819,-52.9872,50.3537,-12.6966,8.21768,0.0818969,0.477182,-0.335635,-573.649,-2307.7,-441.95,-1.76026e-14,5.21599e-14,-5.36095e-14,-201.588,-901.353,33.3911,64.3711,-10.9486,4.20795,-1104.76,-1504.99,137.564,43.6875,-4.55279,-8.73288,-1108.49,-1501,137,53.6366,-21.7236,-115.691,-32.7771,-539.321,-46.6052,-5.64632,-0.832033,-4.87987,82.6144,992.409,-23.905,-1.8278e-13,1.1334e-14,-1.05374e-13,6.00628,43.0759,-8.40128,1.34169e-16,-1.04429e-17,-2.3073e-16,1.88882,20.3343,-3.89427,-0.140082,0.0195251,0.0419008,1.0913,13.1131,-2.48981,0.176187,-0.00853091,0.0322907,0.279745,5.83353,-1.07621,0.0323632,-0.00578968,-0.0177815,3.44295,39.5389,5.86325,-2.46426e-15,-3.49162e-16,3.36722e-16,-3.43482,11.7076,2.71556,-0.011972,-0.0377356,-0.0101813,-3.95506,6.15197,1.38406,-0.083813,-0.0664098,-0.350373,-3.4476,0.789135,-0.0772492,0.0133993,0.00962929,-0.184863
4,0,7.10543e-15,-1.65423e-14,3.55271e-15,1.33227e-15,5.32907e-15,-79.2347,-2302.97,532.876,-2.37552e-14,-2.33892e-15,1.05942e-14,201.801,-1411.01,-65.5405,-32.6916,6.46598,-1.39641,45.2793,-670.746,38.5749,-0.0793769,1.91215,0.448787,45.5993,-671.208,38.5223,0.388459,0.0802507,-32.3526,22.5389,-0.671061,6.80671,-0.0135651,-0.209404,0.307325,-28.2445,-420.899,-216.84,-4.7489e-14,-3.06548e-15,8.21856e-16,44.7945,-311.169,-8.18751,-14.378,-5.20798,0.73212,-332.58,-362.335,-33.9844,-13.3552,-3.43084,3.10593,-333.237,-361.831,-33.3644,-9.46034,-4.41705,-25.0659,20.9085,-107.149,-17.8007,0.690274,0.0904469,0.645149,32.5492,691.091,51.7588,5.0933e-15,6.20931e-15,2.82242e-14,2.00473,37.9907,-4.88243,-1.24577e-15,4.95895e-17,-1.50144e-17,-0.651373,17.9867,-3.93539,0.103448,-0.00340437,-0.0328183,-0.871567,11.6115,-2.6913,0.349697,0.0144674,-0.0828919,-0.947196,5.18173,-1.33922,0.0694459,-0.0050842,-0.0516591,3.03604,21.1171,4.15207,1.13664e-15,1.04768e-16,2.1075e-16,-1.51471,7.04765,1.09984,0.0499202,0.00748888,0.00871695,-1.95304,4.02291,0.484018,-0.0182951,-0.00808665,-0.162243,-1.99573,0.887038,-0.10404,0.0101884,0.00523118,-0.0990688
4.05,5.32907e-15,-1.13687e-13,0,7.77156e-16,-5.32907e-15,6.21725e-15,-93.9521,-1034.62,172.515,3.87706e-15,-7.04624e-16,5.21608e-15,49.4955,-1135.79,-39.1495,5.30899,6.15292,1.14129,4.82671,-1456.14,18.7842,23.156,-1.00536,5.58919,5.11739,-1457.05,19.0186,25.0379,-1.88368,-63.4378,188.756,-41.5588,66.1824,-0.594539,-1.08871,1.1908,119.008,-360.81,-302.243,3.78875e-15,6.62716e-16,-1.31786e-15,21.6167,-222.545,-15.3527,-12.1384,3.67412,1.5669,-340.285,-561.347,-39.3754,-10.4014,4.37225,2.14277,-341.127,-561.502,-38.4525,-6.38484,4.46124,-34.1215,61.3134,-115.575,-26.6477,0.861282,0.287682,0.528062,32.0532,503.762,-26.7222,5.30463e-15,8.13647e-15,4.41619e-14,-0.829609,26.8419,-4.65287,-2.26297e-16,5.48984e-18,6.26637e-17,-2.11208,13.2818,-2.28618,-0.0507587,-0.00473432,0.0171592,-1.73994,8.69337,-1.44588,0.141271,0.0277957,-0.0364934,-1.30469,3.97547,-0.569835,0.02268,0.0012049,-0.0390166,4.49029,21.5956,3.18511,-8.88508e-16,-1.34892e-16,4.80577e-17,-1.17073,7.77662,1.43599,0.00662972,-0.0124884,-0.00126362,-1.87345,4.60585,0.753063,-0.0630047,-0.0318582,-0.176821,-2.07642,1.34854,0.012966,0.00286378,0.000810538,-0.101175
4.09,7.10543e-15,0,7.10543e-15,5.32907e-15,-1.11022e-15,6.21725e-15,-202.345,-1225.12,272.604,-2.16594e-14,-4.46031e-17,-1.17924e-14,-56.9965,-1138.53,-42.3277,-7.03566,3.09729,-0.213781,-99.6078,-1406.39,0.297738,11.0777,-2.6581,2.67747,-99.395,-1407.5,0.707016,14.6227,-2.92026,-61.1857,95.1327,-17.8,36.8886,-0.311275,-0.614932,0.841412,-62.9705,-408.43,-92.8095,-1.75468e-14,-1.0366e-14,-4.33214e-16,37.8287,-138.775,-1.10744,11.3019,-2.09358,0.407887,-1.48372,-287.049,11.1494,6.70815,-2.44418,-1.26509,-2.50839,-287.978,11.1928,8.30419,-3.11682,-17.9107,51.7132,-57.1325,-14.676,-0.609366,-0.61011,-0.568192,51.7136,420.719,-57.7644,-1.05956e-13,1.38523e-14,8.23523e-14,-1.45927,20.8331,-3.97312,4.40275e-16,1.14501e-16,5.75461e-17,-2.88097,10.578,-1.44217,-0.073027,-0.0158375,0.0264233,-2.26176,7.01948,-0.858651,0.0820614,0.027961,-0.0287207,-1.60077,3.28076,-0.254659,0.00936062,0.00209317,-0.036998,5.88305,21.9576,2.75026,3.39414e-16,1.05425e-16,7.08196e-17,-0.776555,8.59708,1.61552,-0.0186584,-0.0190271,-0.00636272,-1.68266,5.297,0.938098,-0.102934,-0.0409269,-0.176842,-2.06892,1.85924,0.150378,-0.00578809,-0.00193741,-0.100862
4.13,1.42109e-14,2.27374e-13,6.66134e-15,1.77636e-15,2.22045e-15,-1.77636e-14,-288.144,-1304.96,285.913,5.15938e-14,-2.48626e-15,4.22499e-16,-153.553,-1195.56,-55.4229,-15.4553,1.37595,-1.48862,-167.254,-1462.47,-6.92338,2.70327,-4.18099,-0.00817595,-167.099,-1463.6,-6.17735,8.03482,-4.40093,-64.9277,86.5053,-2.73869,37.9178,-0.271125,-0.787044,1.57358,-49.607,-417.471,-116.336,3.17574e-14,3.73546e-15,1.72679e-15,41.0573,-135.91,-8.40117,10.7461,-4.531,0.261779,67.7912,-251.637,2.81017,5.76865,-6.00936,-0.395782,67.583,-253.008,2.76861,6.85227,-5.91953,-15.5812,61.3554,-33.7992,-17.2554,-0.391783,-0.620968,-0.371345,25.5953,371.375,-38.1139,-2.9883e-14,-5.19647e-15,5.10738e-15,-1.62327,16.6355,-2.94281,-1.2103e-16,-1.52417e-17,1.48974e-17,-3.2339,8.46113,-0.991689,-0.0248836,-0.00498471,0.00933058,-2.69267,5.64208,-0.572842,0.0889571,0.0471303,-0.0668451,-2.0132,2.6108,-0.0979938,0.00863729,0.00523502,-0.0498656,5.17834,17.3527,1.97887,-1.58289e-15,1.71724e-16,-3.4315e-18,-0.132695,7.62076,1.3799,-0.0260616,-0.0151979,-0.00604521,-1.02895,4.93828,0.910911,-0.118511,-0.031659,-0.127334,-1.57487,2.05459,0.306634,-0.01541,-0.00241001,-0.0781091
4.16,-1.42109e-14,1.84741e-13,2.84217e-14,1.77636e-14,3.55271e-15,7.10543e-15,-345.088,-1309.88,260.579,1.74057e-14,-2.00784e-16,-2.41262e-14,-288.531,-1500.8,-74.3758,-12.8579,3.16704,0.807959,-332.726,-1946.06,-41.9645,8.6172,-3.87039,2.31852,-333.083,-1947.3,-41.5724,15.9294,-3.24062,-80.8351,108.6,-17.4263,50.5629,-0.444318,-0.998571,1.22084,169.614,-414.809,-127.398,6.36206e-15,3.06491e-15,2.78263e-14,96.0072,-306.755,-30.073,2.4375,-0.797124,2.0955,20.0532,-137.197,-5.05361,-1.7839,-0.584097,0.466626,20.9989,-138.336,-4.63267,-1.48173,-0.26428,-6.93348,34.6439,-11.0288,-10.7758,-0.0083401,-0.073275,-0.101525,-68.8361,326.435,-14.5006,-8.43067e-15,-4.00813e-15,-1.04508e-13,-2.25577,12.6499,-2.31258,3.85448e-16,-2.06809e-17,-9.2993e-16,-2.6675,6.37377,-0.617263,-0.025864,-0.00523215,0.0104071,-2.42191,4.21289,-0.26111,0.0495402,0.0379682,-0.0811106,-1.99012,1.82193,0.13601,-0.00260514,0.00304898,-0.0556648,2.34016,10.8022,1.07397,-1.27146e-16,-4.47512e-17,1.88036e-15,0.410949,5.23135,0.936575,-0.0250141,-0.010385,-0.00426692,-0.372843,3.56371,0.691092,-0.0990251,-0.0165933,-0.0788435,-0.978383,1.69202,0.326827,-0.0169128,-0.000974956,-0.0529287
4.2,-5.68434e-14,7.08766e-13,0,3.01981e-14,1.06581e-14,0,-413.429,-1278.73,166.771,1.65514e-14,-3.96466e-15,-5.08809e-14,-466.377,-1784.77,-93.4553,-7.14422,6.28427,2.78938,-566.542,-2453.45,-59.9356,15.8863,-3.27981,5.70985,-567.051,-2455.13,-59.5768,27.0464,-3.11063,-98.385,175.764,-35.5068,91.4927,-0.844165,-1.59188,2.03856,459.464,-884.272,-269.253,-4.153e-14,-8.61246e-15,3.47507e-14,198.673,-604.164,-46.793,-0.158543,2.73745,2.30794,45.8611,-188.445,-10.3832,-4.93704,2.42303,0.465044,47.5931,-188.593,-9.74855,-5.00922,2.99455,-9.13793,38.8314,-6.06416,-12.012,0.0684645,-0.0342206,-0.187615,-164.71,311.314,-5.96824,2.17231e-14,-2.13806e-14,6.7425e-16,-3.12873,7.65825,-1.58254,3.73771e-16,-2.24482e-17,-3.07355e-16,-1.25094,3.57395,-0.229718,-0.0499595,-0.0242175,0.0253944,-1.33565,2.26599,0.0801496,-0.0169949,-0.00825386,-0.0568122,-1.3025,0.742005,0.348187,-0.0169754,-0.00522733,-0.0452202,-1.2728,2.33439,0.150427,3.10123e-16,-1.74053e-16,5.43907e-16,0.584933,1.53543,0.276602,-0.00740728,-0.00486514,-0.00126145,0.108646,1.23437,0.232679,-0.0344255,-0.000699499,-0.032325,-0.345283,0.791928,0.146268,-0.00690225,0.000597199,-0.0241278
4.24,-2.84217e-14,-2.27374e-13,-7.10543e-15,-1.42109e-14,-5.32907e-15,1.42109e-14,-653.749,-1191.99,252.991,4.12299e-15,-6.92763e-15,-3.38056e-14,-589.28,-1890.89,-102.482,2.99361,9.04287,3.42315,-899.439,-2837.89,-85.7429,13.2571,1.94139,5.86558,-901.555,-2841.89,-84.2768,26.7615,1.51068,-116.193,156.342,-47.5813,85.4252,-0.810237,-1.16636,1.47872,-27.0276,-3069.54,-701.602,-2.94791e-14,-5.75186e-14,2.34453e-14,216.235,-717.343,-28.5762,109.232,20.7117,-13.7404,1381.04,-1187.88,-81.9752,72.9578,-13.7025,-10.153,1381.24,-1186.31,-79.252,70.8881,-8.44158,-116.698,330.458,4.15635,-97.8732,0.123452,-5.08619,-2.09402,-81.015,365.997,-266.009,2.0661e-13,-1.25994e-15,-6.531e-14,-0.897362,-7.98599,-3.0553,-2.33212e-15,-1.176e-15,2.64929e-15,1.16836,-1.3573,1.34824,-0.164471,-0.140461,0.103848,1.14036,-0.24254,0.891564,-0.0937958,-0.145179,0.173761,0.46904,0.224271,0.258655,-0.00971742,-0.015645,0.0387869,8.70679,29.6005,-2.56378,-7.26049e-16,8.75629e-16,-7.5638e-16,2.938,12.7463,3.37426,-0.433589,0.0365175,-0.0230253,0.559577,8.27826,2.80371,-0.580816,0.018829,-0.171803,-1.05125,3.66941,1.65714,-0.12014,0.0140837,-0.0960703
4.28,0,-3.12639e-13,1.19904e-14,7.10543e-14,3.55271e-15,2.4869e-14,-759.436,-1876.64,-9.42756,2.86194e-13,-8.30693e-14,4.27721e-14,-792.293,-1995.87,-64.825,-17.9646,17.756,-2.16877,-1170.89,-2646.81,-47.9699,5.41052,3.39698,2.5503,-1171.12,-2646.73,-47.5056,17.1341,0.745259,-116.998,115.153,-44.9366,70.415,-0.837807,-1.18321,1.60339,1096.73,-1937.21,-1838.53,9.31646e-14,-4.50857e-15,-2.07001e-14,297.394,-899.672,-28.7496,-126.852,-13.3798,19.8445,1451.03,-2574.63,-218.189,-87.4984,11.2769,12.3562,1452.11,-2576.61,-216.709,-94.2734,21.565,-148.342,517.593,4.32414,-156.484,1.09909,3.14031,1.37605,-116.442,398.279,241.38,-2.57339e-14,6.12925e-14,-2.33197e-13,-4.92792,34.231,-1.90823,-1.87831e-15,-4.65338e-16,-4.59836e-16,-4.50889,9.11232,-1.92219,0.0716553,0.101106,-0.058112,-4.24959,4.24409,-0.53895,-0.00132259,0.116526,-0.378278,-2.86495,-0.0250475,0.797692,-0.0536377,-0.00840573,-0.162596,-3.86542,-7.58773,5.23921,4.09551e-17,2.01312e-15,5.5733e-16,-0.42969,-2.63857,-1.92543,0.521606,-0.0993719,0.0192475,0.0997233,-1.46608,-1.87783,0.518056,-0.0566884,0.0535176,0.127621,-0.432304,-1.36689,0.112442,-0.0212839,0.0113437
4.34,-4.26326e-14,-2.84217e-13,3.90799e-14,5.68434e-14,7.10543e-15,7.10543e-15,-1578.29,-4199.33,747.056,2.62834e-14,-4.43867e-16,5.48701e-14,-1035.88,-2143.81,-78.0328,-131.296,36.5611,-17.4214,-471.191,-3247.37,9.83985,-58.9298,29.4644,-19.4599,-471.678,-3244.86,11.0755,-55.3196,28.6622,-208.555,218.683,-229.448,116.18,3.36668,2.45141,-0.699214,646.761,-719.689,-671.771,3.6597e-13,-3.29988e-15,5.71e-14,311.111,-787.072,61.3086,-58.0043,-21.7672,3.03848,703.245,-1815.98,-58.8374,-30.41,-8.26494,6.06577,702.823,-1819.25,-58.7122,-25.5816,-2.75939,-101.249,264.814,-48.2052,-57.7665,0.779876,1.61145,0.487206,-149.727,578.502,350.641,8.27807e-13,1.43398e-14,-1.27148e-14,-4.52996,39.1882,-1.20004,8.16152e-15,6.10319e-15,1.00821e-15,-3.93136,9.71878,-2.61382,0.0923482,0.128591,-0.0754086,-4.1333,4.21404,-0.778199,-0.0352222,0.121778,-0.461268,-2.90922,-0.462898,0.97597,-0.0758249,-0.0164545,-0.19241,-8.0352,-19.4854,7.63606,-2.66755e-15,5.87795e-16,-3.24454e-16,-1.98346,-8.13949,-3.70161,0.855691,-0.209445,0.0241487,-0.696344,-5.03243,-3.43922,0.905375,-0.160178,0.0601989,-0.00675748,-2.07769,-2.53386,0.200305,-0.0515696,0.0248622
4.39,4.26326e-14,2.84217e-14,-7.10543e-15,-1.42109e-14,-1.42109e-14,-5.32907e-15,-902.443,-2378.56,547.29,-4.25615e-14,3.1798e-14,-9.64518e-16,-453.588,-1046.64,-63.9774,-86.7051,21.2892,-3.54603,-824.754,-2388.25,-143.308,-48.7056,20.886,-14.3775,-827.275,-2386.76,-141.162,-52.5598,31.1763,-162.61,130.942,-382.642,85.2717,5.52178,1.78753,-1.81168,412.51,-4008.66,-1261.05,-4.22475e-15,8.76253e-15,1.16072e-14,436.544,-1524.94,83.066,114.463,19.8052,2.41508,1226.49,-2306.52,152.398,56.3211,-4.63477,-4.27096,1226.2,-2307.34,153.319,77.8077,-3.0798,-155.222,308.78,-80.7475,-45.3574,-1.19786,-4.4039,-1.42011,-42.0519,1043.69,-45.9016,1.5388e-14,2.58999e-14,4.60876e-15,-1.56918,26.1048,-4.91382,-1.73631e-16,-4.51489e-17,-6.21618e-16,-2.77186,7.74288,-0.608875,-0.045358,-0.00903902,0.0225295,-2.81964,4.07899,0.24766,-0.0534809,0.00846704,-0.217931,-2.34264,0.375469,0.908924,-0.0545256,-0.0116758,-0.121334,10.1127,35.2099,3.49885,3.5028e-16,-5.49212e-17,-1.01046e-15,4.33281,15.7809,2.69934,-0.0169251,-0.00273348,-0.00154098,2.05289,10.2362,1.88089,-0.2429,0.0405941,-0.0517831,-0.0214792,4.50538,0.941253,-0.0500942,0.0137786,-0.0610941
4.49,0,-6.39488e-14,3.55271e-15,1.42109e-14,-2.10942e-15,1.06581e-14,-103.302,-674.96,144.379,-4.61855e-14,1.16413e-14,1.25039e-14,28.3381,-348.317,10.6588,-11.1354,2.68226,0.00629665,-122.992,-239.848,-15.9403,-4.60926,-3.23027,-1.33086,-123.735,-239.236,-16.3103,-5.09365,-1.87807,-17.1094,12.8142,-64.3471,12.0433,0.455615,0.0804056,-0.298781,70.8801,-1054.75,-346.625,1.00372e-13,1.25349e-14,4.02505e-15,111.011,-1068.71,22.5271,-5.66731,1.856,0.251039,80.9641,-1524.68,-37.889,-24.6383,8.59655,1.23749,80.9248,-1526.31,-37.3949,-18.4157,10.8221,-72.5902,166.719,-33.474,-35.8587,0.395554,0.875948,0.955419,38.6114,555.478,68.7476,1.49414e-13,-1.29914e-14,-4.36972e-14,1.74627,30.4343,-3.66289,2.18386e-15,1.43241e-17,-9.05787e-16,-3.43034,12.2851,-1.47986,0.0465151,0.0348911,-0.0272949,-3.60492,7.57624,-0.541616,0.119416,0.0912847,-0.252744,-3.09597,2.76546,0.415351,-0.0115265,0.00947075,-0.12466,5.23193,20.5384,4.89882,2.22973e-15,-3.8763e-16,1.06724e-16,0.997267,10.0177,1.57948,0.141941,-0.0129457,0.0152219,0.166287,6.62009,0.917244,-0.0140787,0.00379888,-0.0334326,-0.651871,2.98538,0.292184,0.0014407,0.00327005,-0.0463199
