time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.7,-0.181788,0.415616,0.230931,0.0028864,-0.186128,0.023116,-0.192218,-0.555816,-1.49211,6.87916,-0.575242,8.24224e-06,0,-1.69107,0.404665,0.0377738,0.256905,0.361148,2.95566e-06,0,0.183434,-0.377788,-0.284353,-1.13888,-0.1083,-0.770491,-2.07674,-0.245426,1.60694e-06,7.47623e-07,0.0197902,-0.195728,-0.162415,-0.269202,0.00660746,9.35667e-07,-3.31867e-06
2.74,0.0910902,-0.000108123,0.342172,0.0445728,-0.164675,0.0869365,-0.996373,0.134764,-1.16013,5.66283,-1.28647,6.18508e-06,0,-1.66185,-0.313859,0.484287,-0.395146,-0.0539035,1.44556e-06,0,-0.0926355,0.0133479,-0.261727,-0.826604,0.0730123,-0.875065,-1.90589,-0.198474,4.40615e-06,1.52909e-06,-0.200008,-0.195337,-0.171957,-0.455476,0.0165093,-1.15375e-06,-4.76785e-07
2.79,0.364245,-0.509486,0.54047,0.128325,-0.121558,0.134319,-1.1992,0.667789,-0.209539,1.04884,-1.22136,-1.87944e-07,0,-1.29031,-1.1021,1.08645,-1.60237,-0.648847,8.47544e-07,0,-0.302177,0.558702,-0.22759,-0.606346,0.0880214,-0.696746,-1.23591,-0.0458135,4.33779e-06,1.30511e-06,-0.603492,-0.0969292,-0.319809,-0.849284,0.00858579,1.88676e-06,1.9782e-07
2.83,0.498026,-0.787375,0.334393,0.172197,-0.024736,0.136689,-0.777236,0.807995,0.133519,-2.38079,-0.77098,-8.65524e-07,0,-0.49069,-1.23474,1.16365,-2.92898,-1.80736,-2.5048e-06,0,-0.367033,0.895388,0.123829,-0.376682,-0.0885315,-0.334074,-0.499269,0.0946259,2.25911e-06,3.29343e-07,-1.08484,0.204864,-0.458663,-1.6508,0.0155237,3.01183e-06,-1.06285e-06
2.9,0.293948,-1.41131,0.12683,0.0721937,0.189369,0.136114,-1.01647,1.63506,0.636773,-1.9168,0.792214,-5.02113e-06,0,2.72448,-1.53315,0.32427,-6.26868,-5.53557,-3.03871e-06,0,-0.288418,1.52031,0.300999,0.818852,-0.185729,-0.161908,0.330961,0.308969,-7.0111e-07,1.17257e-06,-1.4783,0.469981,-0.290534,-3.56075,0.390058,-4.26948e-06,1.63745e-07
2.97,-0.390641,-0.665771,0.397291,-0.0962279,0.179405,0.0971481,-1.84685,0.913593,-0.188754,1.20738,1.37539,3.30917e-07,0,4.64846,-0.574074,0.315738,-4.81701,-0.256173,-6.94837e-06,0,0.269867,0.680302,0.00752692,1.54598,0.0702099,-0.255905,0.969744,0.213402,3.94277e-07,-1.57654e-06,-0.920102,-0.105397,0.328614,-5.04775,0.567095,-2.80146e-06,-9.05169e-07
3.05,-0.477439,0.0648397,0.127339,-0.126289,0.0645148,0.0500429,-1.69907,0.0629521,-1.06707,1.24496,0.501668,3.4267e-06,0,3.20972,0.296385,0.176662,1.36573,3.64333,-3.29322e-08,0,0.336493,-0.170133,0.0739292,1.63928,0.277123,-0.0426878,1.60086,0.0421865,-1.36164e-06,-3.20963e-06,-0.601758,0.0146487,0.396125,-5.48224,0.358794,2.93221e-06,1.51582e-06
3.11,-0.135814,0.0352251,-0.408339,-0.0629392,-0.0535882,0.0583461,-1.96356,0.2211,0.173811,0.98332,0.655903,5.91219e-08,0,1.47468,-0.2883,-0.514697,4.7184,1.75696,5.08921e-06,0,0.0203283,-0.226215,0.50319,1.21205,0.219684,0.418934,2.44985,0.120512,-1.40232e-06,-9.10388e-07,-0.398339,0.29964,-0.0136019,-5.51581,0.348882,-4.27012e-07,-4.55494e-06
3.15,0.137168,-0.01376,-0.566909,-0.00401337,-0.132306,0.030895,-2.26411,0.16265,0.351954,0.792481,0.784037,-1.33176e-06,0,0.353842,-0.545368,-0.737469,6.15098,0.550999,3.49287e-06,0,-0.195838,-0.162783,0.732924,0.669366,0.0204165,0.748831,3.11534,0.0675551,-2.03834e-06,6.4651e-06,-0.168023,0.469161,-0.0311234,-5.35397,0.408803,-1.70946e-06,-2.20274e-06
3.18,0.280052,-0.0963961,-0.46515,0.0411529,-0.174937,-0.0101968,-2.30984,0.0924979,0.126761,0.439273,0.615465,6.5174e-09,0,-0.27564,-0.538087,-0.725759,6.52606,-0.326409,3.50596e-06,0,-0.271556,-0.0374232,0.680703,0.270579,-0.14029,0.871431,3.38383,-0.0326677,-7.24843e-07,3.95239e-06,-0.0388449,0.516747,-0.0135821,-5.15994,0.431418,3.47418e-07,-4.92688e-07
3.22,0.423883,-0.0535277,-0.24638,0.0927707,-0.18769,-0.108481,-2.14475,-0.266286,-0.0399304,-0.275099,0.0650482,6.67153e-07,0,-0.745697,-0.159844,-0.436963,5.2781,-1.13822,5.78812e-06,0,-0.324506,0.0402598,0.531326,-0.156326,-0.444867,0.776018,3.24737,-0.211001,2.94421e-06,-1.68995e-07,0.132656,0.579668,0.0226394,-4.85263,0.480293,1.04908e-07,3.55148e-07
