time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
8.03,-7.10543e-15,2.13163e-14,-1.77636e-14,-8.88178e-16,-8.88178e-15,0,-11.866,-154.885,110.607,4.07646e-16,-3.84553e-15,-1.09721e-15,22.1952,-138.178,24.1582,2.36486,-1.13004,1.9327,-31.9526,-315.32,28.1231,3.04403,-2.46334,1.02488,-32.0142,-316.472,27.5208,5.34959,-4.07994,-14.4844,29.9492,-13.1336,16.6097,-0.0777742,-0.154246,-0.0560614,-186.296,-1796.87,-455.364,1.1682e-15,-3.36086e-16,-8.68596e-16,-173.329,-1633.99,55.0761,13.7358,9.74833,1.20633,-228.006,-1982.87,32.3957,-17.8483,18.0059,-1.5886,-228.007,-1983.69,32.66,-9.12088,15.643,-88.8373,88.5193,-12.3233,-17.2743,0.140404,0.642115,0.988139,27.7574,671.126,53.4199,-4.67651e-17,-1.08195e-14,4.23177e-15,-1.40121,23.7119,-1.19323,3.97814e-16,-3.84403e-17,-4.8448e-16,-0.59692,10.3074,-1.96563,0.106818,-0.0133877,0.00765845,0.00960429,6.50152,-1.36879,0.225389,0.00621514,0.128504,0.451994,2.8265,-0.806433,0.052666,-0.00277435,0.0379017,3.76453,13.1873,8.32019,-6.8503e-17,-5.35909e-17,5.12057e-16,0.864725,4.09775,2.93203,-0.0569941,0.0336591,-0.0783893,0.123963,2.59105,1.14521,0.116623,0.028849,-0.0980337,-0.63376,1.36389,-0.443734,0.0690253,0.00969189,-0.0490742
8.07,7.10543e-15,-1.90958e-14,1.77636e-15,-1.77636e-15,3.55271e-15,4.44089e-16,-4.49803,-164.533,111.125,3.56252e-16,4.68528e-15,-1.38284e-16,36.8017,-155.049,10.6667,0.268779,0.423138,1.20725,31.6071,-335.638,26.1942,-5.19804,0.205563,-2.13957,31.4031,-337.038,26.3656,-2.64412,-0.840151,-18.42,30.5838,-13.6203,15.8042,-0.0251093,-0.112192,-0.509623,-239.796,-1778.57,-448.467,-1.08421e-14,2.34995e-15,-9.98468e-16,-222.141,-1629.63,64.5089,18.9204,7.47678,0.942725,-274.089,-1982.39,33.9242,-7.90963,15.1446,-2.07883,-274.211,-1983.31,33.7202,-0.52126,12.6132,-90.2388,88.8094,-12.1136,-20.6715,0.137317,0.732362,1.15268,26.7428,666.206,40.8368,-4.25348e-14,-2.35967e-14,-2.53359e-15,-0.908378,22.9482,-1.36228,3.77174e-16,2.86562e-17,3.95716e-17,-0.291464,9.94088,-1.71637,0.0650423,-0.0134481,0.00577353,0.182878,6.24328,-1.1667,0.182558,0.000578505,0.123348,0.521335,2.67952,-0.652587,0.0425354,-0.00340049,0.0371045,2.86411,13.0057,8.10568,-9.62164e-16,-5.96891e-16,-9.39448e-17,0.337228,4.15926,2.89126,-0.0651734,0.0281477,-0.0882157,-0.193458,2.7139,1.12177,0.115488,0.039326,-0.0991816,-0.803332,1.4534,-0.479189,0.0689957,0.0160507,-0.0497535
8.09,0,2.57572e-14,-2.53131e-14,8.88178e-16,-1.77636e-15,-1.77636e-15,-1.71241,-167.768,111.768,-1.00174e-15,-2.22108e-15,-2.0216e-15,42.3216,-159.653,8.38637,-0.135561,1.14186,0.92357,62.2218,-335.144,30.0532,-6.4323,0.492319,-2.5457,62.0919,-336.517,30.3907,-3.66437,-0.477583,-19.0351,31.4314,-12.0154,16.2668,-0.00659056,-0.125324,-0.579607,-261.891,-1770.24,-448.152,-3.23911e-14,-6.47383e-16,7.64375e-15,-247.134,-1625.75,63.5413,19.8575,6.29413,0.86067,-300.357,-1979.61,30.9325,-5.97553,13.9365,-2.01204,-300.53,-1980.56,30.6188,0.961549,11.463,-90.5718,88.5764,-12.8968,-22.1756,0.145901,0.774789,1.19279,25.6305,662.708,35.7359,1.13689e-16,-2.07722e-15,4.64979e-16,-0.625591,22.6084,-1.40893,-5.64275e-16,-4.18466e-17,-3.29987e-16,-0.169092,9.81654,-1.62506,0.0524265,-0.0127572,0.00473129,0.23722,6.16179,-1.10404,0.171078,-0.000925618,0.117838,0.520048,2.63583,-0.612797,0.0399439,-0.00356156,0.0350715,2.42083,12.8781,7.92895,9.23081e-16,3.08175e-16,-6.31603e-16,0.0777617,4.14906,2.8299,-0.0685395,0.0238113,-0.0902649,-0.358467,2.73964,1.08324,0.114038,0.0448599,-0.0989361,-0.900139,1.45555,-0.500325,0.0678373,0.0194079,-0.0503165
8.12,0,1.74083e-13,3.19744e-14,-1.46549e-14,-3.55271e-15,-7.10543e-15,40.6985,-232.723,115.686,5.03264e-15,9.96719e-15,-3.65426e-15,52.6386,-189.229,16.7855,-1.12613,0.495117,0.475005,96.4903,-298.084,39.3821,-3.53286,-0.341449,-1.47568,96.9832,-299.047,39.5102,-0.359879,-1.36705,-17.0125,28.2995,-4.9199,14.8418,0.0453939,-0.00718125,-0.395375,-302.98,-1725.42,-420.886,8.21961e-15,1.49835e-15,1.91505e-14,-288.781,-1629.97,54.4194,19.0725,4.54329,0.969583,-346.98,-1978.33,23.2885,-7.1393,12.6946,-1.31701,-347.157,-1979.32,23.0828,-0.735353,10.4553,-90.5044,81.6957,-11.4243,-21.9033,0.134932,0.785196,1.24544,0.144488,619.279,13.7426,5.98094e-15,-1.83708e-16,-9.30843e-14,-0.550328,20.9319,-1.43005,-1.05462e-16,-1.35013e-17,-7.82008e-17,0.0925699,9.20273,-1.43478,0.0333863,-0.00994545,0.0026934,0.313341,5.78632,-0.983071,0.150197,-0.00290059,0.0960411,0.44148,2.47039,-0.54593,0.0352538,-0.00360343,0.0263152,1.19024,10.8456,6.59856,9.96118e-16,1.27173e-16,4.59677e-16,-0.168489,3.6168,2.28078,-0.0506553,0.0125145,-0.061508,-0.518427,2.43162,0.81825,0.106102,0.048846,-0.0780266,-0.924182,1.28535,-0.483973,0.0580471,0.0213958,-0.0437843
8.16,0,2.84217e-14,0,2.77556e-15,1.77636e-15,-5.32907e-15,42.6786,-235.012,115.433,-7.48114e-15,-5.09393e-15,-5.1701e-15,54.4489,-190.601,17.5873,0.719963,-1.03261,0.809702,127.668,-279.076,44.2972,0.338111,-1.84818,-0.356717,128.4,-279.642,44.1355,3.91691,-2.7037,-15.9113,28.3822,0.412395,14.6273,0.0243448,0.0110373,-0.197045,-343.694,-1699.33,-430.442,8.80495e-15,4.49149e-16,1.97476e-14,-339.418,-1605.72,37.3739,18.3811,3.18662,0.823416,-403.938,-1952.45,2.59926,-8.73617,12.2741,-0.591252,-404.109,-1953.44,2.33679,-3.29831,10.8834,-89.7914,82.8939,-9.99746,-25.3009,0.129444,0.901881,1.53429,-0.277004,605.398,4.26664,2.37675e-14,3.2892e-14,-1.15191e-13,-0.151994,18.9806,-1.52383,3.06147e-17,-6.05658e-17,-7.01848e-17,0.18803,8.37028,-1.27217,0.0114968,-0.00695231,0.00117072,0.315916,5.27325,-0.868974,0.123109,-0.00244798,0.0782857,0.373736,2.25222,-0.470499,0.0288996,-0.00294525,0.0203062,0.550449,10.3563,5.87985,1.47852e-15,-3.5366e-16,1.51856e-15,-0.506514,3.23781,2.05045,-0.0558695,0.00329231,-0.0639593,-0.71238,2.11376,0.707422,0.0881776,0.0532983,-0.0812046,-0.999914,1.0096,-0.488695,0.0507265,0.0248593,-0.0437395
8.19,7.10543e-14,0,1.15463e-14,1.33227e-14,1.77636e-15,-7.10543e-15,74.1558,-279.443,125.53,-2.39061e-16,5.96955e-15,-1.26889e-14,68.1538,-232.362,17.1394,0.645335,-1.25316,0.908915,136.941,-274.67,41.2398,0.701053,-1.79471,-0.249395,137.657,-275.075,41.0327,4.25858,-2.3953,-15.8425,25.4333,-0.216565,12.6506,0.0179174,0.079236,-0.24703,-378.443,-1609.08,-382.378,1.27124e-14,-6.02898e-17,3.14034e-15,-381.019,-1602.87,29.7278,17.3591,1.59067,0.907136,-466.441,-1966.57,-7.37303,-7.51731,10.8326,-0.279703,-466.661,-1967.54,-7.69866,-2.77098,9.91487,-90.7463,83.8653,-14.8947,-26.2203,0.200263,0.871926,1.43538,-12.8303,605.944,-10.1496,2.30844e-14,9.52122e-15,-1.26483e-13,-0.145503,17.7181,-1.52839,-4.19292e-16,7.68662e-18,1.10828e-16,0.270922,7.84926,-1.20929,0.00494837,-0.00548431,0.000745594,0.326695,4.95237,-0.827982,0.112635,-0.00280042,0.0656522,0.324705,2.11584,-0.444366,0.0263278,-0.00278412,0.0157826,0.119288,10.6471,5.95403,-6.7294e-16,-3.25064e-16,2.07523e-16,-0.698827,3.22404,1.93606,-0.0518048,-0.00235884,-0.0555026,-0.85237,2.02033,0.616823,0.0874979,0.0610662,-0.0825476,-1.07007,0.854371,-0.540179,0.0494422,0.0283383,-0.0452538
8.22,-2.84217e-14,-2.02505e-13,-2.13163e-14,1.42109e-14,1.77636e-15,-3.55271e-15,361.106,-1157.21,1115.96,-8.23419e-14,4.07281e-14,-2.17698e-14,254.108,-817.888,55.8916,62.5363,-6.01006,22.0179,701.514,-1501.12,182.572,54.4196,-15.0925,15.5017,702.391,-1502.42,181.041,72.6747,-17.04,-67.9901,195.337,17.2539,101.499,-0.548456,-1.10789,0.705681,-499.607,-1793.18,-269.239,-1.31168e-14,3.57017e-15,-7.5596e-15,-451.228,-1678.44,9.32272,24.1402,-3.02167,0.793864,-562.412,-1967.27,-16.2384,-7.39817,9.25904,0.22339,-562.31,-1967.1,-15.9097,-3.2503,8.72803,-90.2831,71.5954,-20.0382,-23.9721,0.251127,0.672034,1.04571,-62.5714,495.155,-150.617,-1.25091e-13,1.69525e-14,-5.80275e-14,-0.316596,1.40051,-3.34244,-6.16439e-15,1.1538e-16,-7.17385e-17,0.102221,0.978975,0.724112,-0.310021,0.0320449,0.00694499,0.0477579,0.708706,0.694943,-0.253081,0.0222199,0.00709935,0.0522883,0.35075,0.657269,-0.0587838,0.00953406,0.000961934,-0.503711,10.5981,3.0337,-5.38615e-15,-3.78465e-16,-8.68975e-16,-0.577279,1.9733,2.07055,-0.0935227,-0.024692,-0.102202,-0.627422,1.25032,0.739383,0.0455995,0.0390209,-0.104189,-0.94097,0.421287,-0.465707,0.0401081,0.026643,-0.0477226
8.28,1.42109e-14,-2.84217e-14,4.61853e-14,0,0,3.55271e-15,-381.762,-2235.34,355.028,5.78524e-14,1.03086e-14,1.01698e-14,279.677,-742.208,1.20238,-73.9665,19.9364,-19.2268,680.165,-902.567,96.7376,-62.7415,33.3683,-11.473,678.258,-903.083,96.1523,-54.0181,33.2059,-75.1801,341.895,-39.3039,149.989,0.535542,3.64187,-3.27834,-543.827,-1313.68,-335.222,6.92588e-15,-2.5643e-14,1.80894e-14,-489.493,-1506,17.7132,11.5877,-4.76632,0.733095,-707.953,-1899.24,-3.07223,-3.96447,3.33291,0.642317,-708.634,-1901.48,-4.08602,-0.913611,2.30522,-89.4307,63.7662,-20.19,-20.4852,0.246427,0.532867,0.97642,41.8519,596.379,145.933,-6.26884e-15,-7.22929e-15,-7.7458e-14,1.40382,37.5712,0.126927,-1.74576e-15,-5.25443e-17,7.43751e-16,-0.0104115,16.0596,-4.13301,0.441832,-0.0565909,-0.0366033,0.329939,10.0112,-3.1364,0.618501,-0.0309266,0.0905087,0.470976,4.20811,-2.08591,0.14418,-0.0180518,0.023955,0.546592,20.218,12.4212,-7.53381e-16,-5.65887e-17,1.6973e-16,-2.25395,5.87784,2.35452,-0.0518834,-0.00953118,-0.0418553,-1.95533,3.00535,0.51918,0.135746,0.134376,-0.151521,-1.77986,0.480058,-1.05051,0.0737846,0.0593635,-0.0861387
8.34,2.84217e-14,-2.27374e-13,-4.26326e-14,-1.42109e-14,-1.11022e-15,2.88658e-14,-26.8264,-1345.1,509.601,1.46911e-13,-4.12329e-14,-7.1212e-15,222.309,-738.145,-30.4476,-36.1524,5.96092,-8.13909,554.234,-1098.61,30.9552,-25.0534,12.0691,-4.2085,552.305,-1101.36,30.5444,-21.0198,12.0425,-73.0181,275.569,-62.5648,92.8243,0.518993,2.7112,-2.68139,-1904.03,-5232.25,-1174.68,-2.08283e-13,-6.42989e-16,4.19126e-14,-920.229,-2509.18,92.3387,150.425,-30.7162,-12.0298,288.101,-3365.37,51.3115,74.7449,-38.6051,-14.7596,287.095,-3363.48,50.3784,86.6641,-40.7838,-210.737,313.228,-233.996,-106.882,-3.41507,-3.9296,-1.64643,-32.038,449.128,-199.919,4.13368e-14,-4.00601e-15,1.50656e-13,-0.452052,8.95739,-6.93308,3.61669e-15,-6.24636e-16,-1.91403e-15,0.103145,4.69419,0.604737,-0.540931,0.0476061,0.0897761,0.227628,3.14412,0.777024,-0.398846,0.0352761,0.105979,0.375466,1.46585,0.893717,-0.0921831,0.0152193,0.0256551,-0.514475,25.8173,7.30133,7.66434e-15,1.68427e-15,5.32054e-15,-1.50919,4.33289,3.78945,-0.163462,-0.108953,-0.145438,-0.960469,1.95834,1.30809,0.0719192,0.0705898,-0.211723,-1.23334,-0.511731,-0.887232,0.0699598,0.0636359,-0.108761
8.44,2.84217e-14,2.30926e-14,-3.55271e-14,-2.84217e-14,-3.55271e-15,2.66454e-15,17.275,-2562.16,563.879,-9.74408e-14,2.07918e-14,-7.79953e-15,330.715,-1359.89,-19.3754,-45.5464,1.11634,-5.45251,203.623,-827.732,45.2978,-8.7894,0.946077,-2.03193,204.304,-827.449,44.6499,-6.31425,-0.922746,-47.5631,58.1713,-16.0924,20.4296,0.158478,0.571684,-0.346544,-150.249,-389.281,-566.42,-1.62413e-13,4.30783e-14,9.99456e-15,-16.7069,-113.494,16.9906,-36.5283,11.1629,-0.332926,-662.656,-1012.42,-81.4813,-20.0471,-0.167902,3.76727,-664.5,-1013.53,-81.3541,-10.2736,-1.168,-62.2968,99.9656,-179.753,-35.7469,1.22627,0.411117,1.06211,-17.3105,716.916,136.559,-3.03178e-13,2.46183e-14,-3.18546e-15,-2.4836,44.7579,-4.25845,2.34823e-15,3.63723e-17,7.42107e-16,-1.70366,19.9189,-5.3992,0.292441,-0.00878334,-0.0647314,-1.206,12.6061,-3.86372,0.5542,0.0333703,-0.0284422,-0.707704,5.41083,-2.21726,0.125889,-0.00363523,-0.0237946,0.349256,13.7629,6.69267,-7.28154e-16,-2.12074e-16,-2.75853e-17,-0.603438,3.26114,0.945534,-0.0149014,0.00630117,-0.00408445,-0.638109,1.25632,0.190243,0.0627952,0.0689824,-0.131067,-0.772082,-0.33797,-0.492717,0.035491,0.0302022,-0.0691205
8.52,3.55271e-15,-2.4869e-14,7.10543e-15,0,-4.85723e-16,-1.77636e-15,-4.4473,-1595.82,369.702,1.3726e-14,2.72526e-15,-3.48059e-16,198.69,-1367.13,-33.3006,-8.65037,3.2161,-0.568758,35.4888,-1089.97,50.0506,22.0995,-4.30704,4.49269,36.2458,-1090.93,49.7279,24.5502,-6.56833,-47.2996,104.623,-7.67732,38.1744,-0.221277,-0.712232,1.30325,-112.709,-345.647,-93.6318,-1.20259e-14,-1.41343e-16,5.01292e-15,14.5092,-237.488,9.48256,3.71174,-2.05163,0.421166,-307.175,-448.572,-29.2493,7.38338,-5.98335,-1.59963,-308.223,-448.071,-29.3654,10.9047,-6.39783,-31.9187,18.8048,-59.4176,-9.82415,-0.282387,-0.184668,-0.557158,18.9662,619.835,-7.13644,-2.99295e-14,2.89218e-15,4.88327e-15,-2.44417,30.5296,-5.75119,2.21589e-16,4.14386e-17,2.69936e-17,-2.92804,14.1295,-3.11786,-0.0155255,-0.00341638,0.00443426,-2.20498,9.11124,-2.06552,0.18991,0.0445184,-0.0243653,-1.40642,4.02025,-0.954362,0.0382724,0.00376392,-0.0328234,3.10616,21.8907,6.9218,-1.36089e-16,1.9136e-16,-8.90614e-16,-1.01843,5.17852,2.08999,-0.10148,-0.0497602,-0.0563679,-1.1252,2.35694,0.613309,0.0661156,0.0632933,-0.207328,-1.58911,-0.105888,-0.635773,0.0497874,0.0375866,-0.110166
8.56,3.55271e-15,-3.55271e-15,3.55271e-15,0,8.88178e-16,2.22045e-16,30.8628,-1156.29,223.745,-1.60413e-16,2.50435e-16,-1.02642e-15,116.402,-1396.3,-38.1715,3.6121,3.28125,1.63171,11.4156,-1866.45,32.352,26.8416,-5.87121,5.51997,11.9974,-1867.37,32.2362,29.5426,-7.3547,-81.1412,212.629,-37.8398,77.7956,-0.638506,-1.22615,1.44081,64.5992,-318.463,-331.78,-1.62664e-15,1.69197e-16,4.12704e-15,-8.4183,-207.277,-9.51012,-17.5625,2.10551,1.49261,-452.523,-611.256,-56.4863,-12.158,0.132962,2.84831,-453.253,-610.907,-55.8425,-8.31595,0.969101,-36.8572,71.0864,-122.29,-36.3382,0.878489,0.237902,0.524656,-12.7805,563.888,0.314428,9.91378e-15,1.17889e-15,-8.65478e-15,-3.03126,28.3708,-5.37494,-5.36299e-17,-6.77476e-18,-2.46365e-16,-3.34428,12.8194,-2.80198,-0.00846355,0.00069863,0.00181024,-2.69374,8.19066,-1.80002,0.165984,0.0503821,-0.0695857,-1.86365,3.46923,-0.734305,0.0288255,0.00359709,-0.052095,3.15234,18.4342,5.73462,-8.52234e-16,-1.16473e-16,-3.97435e-16,-0.713183,4.84176,1.70006,-0.0882085,-0.0350033,-0.0436056,-1.05336,2.3661,0.50334,0.0571863,0.0530304,-0.182825,-1.59046,0.247196,-0.499095,0.0406663,0.0282218,-0.0968241
8.61,1.77636e-15,4.61853e-14,5.32907e-15,-8.88178e-16,-8.88178e-16,-1.77636e-15,-94.964,-1699.96,389.609,4.05349e-15,-9.08934e-16,-3.62786e-15,10.0652,-1450.85,-54.3145,-21.4041,-0.432192,-1.58396,-87.0086,-1622.73,8.83828,4.69138,-7.8689,-0.496131,-86.3402,-1623.43,8.9612,7.87215,-8.4139,-73.3002,85.2522,-5.52466,32.2644,-0.214789,-0.676817,1.19311,-27.1324,-201.538,-90.7712,-1.50759e-14,3.48355e-15,-1.83428e-15,37.5818,-142.464,-2.51863,1.92169,-0.169538,0.355348,-143.19,-399.199,-27.752,4.50725,-1.45629,-1.09309,-144.244,-399.39,-27.5617,6.00133,-0.401948,-23.7456,24.0536,-29.9038,-8.88111,-0.0130015,-0.0560953,-0.394598,9.35307,565.412,13.1568,-1.40217e-14,1.12421e-15,1.24821e-14,-3.04823,27.4946,-4.84429,-4.21044e-17,5.51122e-17,1.29775e-16,-4.00282,11.645,-2.45519,0.0247492,0.0130779,-0.0100731,-3.24578,7.27202,-1.53828,0.165288,0.0688729,-0.113248,-2.19382,2.85865,-0.545519,0.024913,0.00595037,-0.0658285,4.63202,18.5738,5.6575,-4.01975e-16,2.32185e-16,1.97175e-17,-0.569977,5.78782,1.75626,-0.104468,-0.0291242,-0.0451815,-1.14908,3.13047,0.573885,0.0567159,0.0495091,-0.18914,-1.82513,0.848663,-0.401897,0.0387184,0.0237782,-0.100196
8.65,-1.77636e-15,0,-5.32907e-15,0,1.38778e-15,2.66454e-15,-152.751,-1685.63,409.827,8.02606e-15,-2.3403e-15,8.39269e-15,-78.3564,-1442.13,-47.2962,-20.9654,-0.891238,-1.54498,-156.021,-1702.28,-15.5852,6.35861,-7.80472,0.131793,-155.367,-1703.24,-15.4373,10.1079,-7.45002,-74.3982,59.6014,0.212081,22.813,-0.155201,-0.601531,1.06489,-74.0346,-440.759,-141.445,3.85892e-14,5.41636e-15,1.78957e-15,20.0923,-145.312,-10.3728,10.9043,-3.11169,-0.335189,13.5771,-363.758,-25.0927,6.93385,-3.61037,-1.59016,12.8114,-364.722,-24.9365,7.5791,-2.17709,-22.2364,55.581,-38.2837,-20.1513,-0.415298,-0.52948,-0.464232,10.9097,503.621,-13.9109,4.92611e-14,-1.02929e-14,3.48146e-14,-2.66292,21.6931,-4.23108,-2.13831e-16,-1.47887e-17,-1.69598e-17,-3.52726,8.92478,-1.60603,-0.0105325,0.000995704,0.00273123,-2.84976,5.52453,-0.923643,0.0921972,0.047219,-0.0969365,-1.92581,2.06986,-0.205484,0.00798866,0.00253686,-0.0580313,5.60034,18.6392,4.98126,1.39913e-15,2.7276e-17,1.05925e-16,-0.244332,6.47101,1.93433,-0.141058,-0.0280734,-0.054416,-1.01594,3.74665,0.735613,0.0381574,0.0377872,-0.193191,-1.85715,1.3664,-0.235412,0.0322669,0.0186488,-0.101602
8.69,-1.77636e-15,-1.42109e-14,0,0,0,-3.55271e-15,-159.528,-1441.85,311.993,-4.17307e-15,-1.8636e-17,9.61665e-15,-133.453,-1465.3,-43.1166,-11.801,0.301137,-0.0987422,-225.186,-1904.86,-25.4715,14.9856,-7.69113,3.037,-224.613,-1905.95,-25.3436,19.8801,-7.13156,-78.9898,105.584,-9.82559,44.1087,-0.340111,-0.90465,1.37785,-25.9099,-286.662,-105.38,-1.30315e-14,-3.22073e-15,9.01502e-15,23.1598,-130.219,-22.0288,5.61382,-1.40472,0.424649,45.2521,-227.788,-23.8608,0.252316,-1.10721,0.055501,45.3845,-229.119,-23.3074,0.038964,0.201609,-12.9192,36.6443,-11.7652,-13.7653,-0.155717,-0.278119,-0.127448,-22.4159,442.82,-25.5555,6.44471e-15,-3.65417e-15,-3.74051e-14,-2.6517,16.7848,-3.47175,1.31809e-16,-3.44502e-17,-4.37213e-16,-2.73632,6.71313,-1.0082,-0.030202,-0.00807702,0.0121391,-2.2791,4.09586,-0.481507,0.0394493,0.0245087,-0.0859906,-1.6126,1.41078,0.0452486,-0.00455066,-0.00137423,-0.0529242,4.82033,14.9066,3.60014,4.21961e-16,1.69503e-16,-1.51685e-15,0.267068,5.73825,1.60494,-0.129602,-0.0123485,-0.0441269,-0.582107,3.51713,0.686516,0.0206398,0.0265734,-0.156813,-1.41799,1.54658,-0.0610146,0.0204762,0.0119373,-0.0818784
