time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
5.07,-2.66454e-15,-8.52651e-14,1.04066e-14,-3.55271e-15,0,1.59872e-14,-222.694,-1132.96,282.729,5.31597e-14,-2.21587e-16,1.12033e-14,-129.35,-1062.59,-28.9362,-9.11243,3.32218,0.854935,-208.421,-1392.1,0.0441352,7.52593,-2.37692,1.10271,-208.168,-1393.52,0.679024,4.98021,-1.98045,-58.1683,72.3477,-10.2418,21.6751,-0.160803,-0.523164,0.731376,-100.459,-591.343,-162.974,-2.47353e-14,-6.11117e-15,-4.5933e-15,29.0936,-146.28,-10.1007,19.2175,-6.15585,1.02501,103.57,-372.773,5.24644,10.7631,-8.1896,-0.634391,103.232,-374.366,5.26364,13.6634,-7.74005,-23.0372,72.7469,-39.7722,-16.4669,-0.4334,-0.741736,-0.527957,51.9332,324.113,-64.0393,-1.45208e-13,2.10366e-14,1.1432e-14,0.970611,15.8157,-3.9802,3.40475e-18,1.00514e-16,1.50693e-16,-3.85846,8.99774,-0.842457,-0.0406963,-0.0117091,0.0153917,-3.58238,6.24714,-0.423847,0.0836828,0.0608114,-0.0945559,-3.09326,3.06564,0.122533,0.00212243,0.0070724,-0.0755431,-1.50816,19.5145,0.628725,-3.01327e-16,-3.21887e-17,-8.03031e-16,0.294512,7.66392,1.38289,-0.183193,0.0681047,-0.086366,0.844199,4.54928,1.04768,-0.155125,0.124808,-0.237383,1.14456,1.84873,0.403961,-0.0304528,0.0417223,-0.0703702
5.12,-4.26326e-14,-3.12639e-13,0,2.0095e-14,-7.10543e-15,4.26326e-14,-477.934,-1599.95,294.083,-8.37352e-15,2.93362e-15,7.81197e-15,-373.44,-1597.65,-61.4464,-20.1196,6.83161,0.791558,-446.099,-1834.46,-32.3149,3.58504,-1.61338,0.626453,-446.598,-1835.55,-32.0023,2.07919,0.179794,-74.2656,67.5239,-6.16681,25.2468,-0.161842,-0.702414,0.978754,347.001,-804.035,-243.718,6.91806e-15,1.86679e-15,-3.79017e-15,182.055,-490.224,-42.2001,3.29346,-1.98465,2.8445,13.5535,-119.954,-5.32004,0.426679,-1.44979,0.190122,15.2509,-120.847,-4.96616,1.02533,-1.09367,-5.61081,23.3363,-4.28628,-5.15165,0.0188111,-0.0158083,-0.111516,-94.1855,313.66,0.432678,7.58375e-14,-1.06344e-14,2.36271e-14,-1.09165,11.0644,-2.19381,3.57478e-16,-1.45006e-17,-2.9856e-16,-2.57931,4.98158,-0.185906,-0.0203635,-0.0036893,0.00836564,-2.69995,3.2235,0.161435,0.018326,0.0465014,-0.107238,-2.48824,1.17813,0.558023,-0.0161491,0.00428913,-0.0716043,-2.61896,8.52046,1.04245,-2.36433e-17,-1.36725e-16,1.31802e-15,0.13998,3.71595,1.09625,0.0777359,-0.0197407,0.0439814,0.157414,2.3052,0.807506,0.0485385,0.000925216,-0.0211809,0.199962,0.886789,0.582043,0.018017,0.000847946,-0.00869155
5.16,-5.68434e-14,-3.55271e-14,2.13163e-14,5.68434e-14,7.10543e-15,3.55271e-14,-527.264,-929.634,301.893,-2.47822e-13,8.88587e-14,1.66964e-14,-525.81,-1695.59,-74.4151,1.51103,6.31111,3.55352,-814.389,-2571.35,-70.1641,11.2106,0.0463272,3.50089,-816.536,-2575.9,-68.8802,11.8075,2.8135,-102.39,134.191,-31.9993,54.1698,-0.48451,-0.957025,1.17865,243.547,-3968.96,-1027.41,3.05723e-13,1.42597e-13,-2.90552e-14,393.222,-1109.7,-85.8708,134.907,23.94,-3.80674,1520.65,-1369.05,-38.0028,84.4018,-17.5377,-5.25068,1521.69,-1366.97,-34.6832,91.2488,-6.34198,-124.407,313.323,12.1011,-68.575,0.148161,-4.59301,-1.69067,-146.045,319.939,-316.104,-7.01806e-15,-5.68679e-14,3.04146e-13,-1.77148,-17.2947,-1.42065,1.82871e-15,1.96858e-15,-1.93898e-15,1.28488,-2.7012,1.78031,-0.0883062,-0.103732,0.0639496,1.07442,-0.45995,0.853107,0.0258717,-0.0674615,0.216779,0.110062,0.830749,-0.101703,0.0311908,0.0153943,0.0642466,-5.11507,29.1354,-2.76454,-1.81059e-15,5.5522e-17,-5.53959e-17,1.00576,12.5456,2.49243,-0.356389,0.112693,-0.201361,1.52395,7.62695,1.74321,-0.321984,0.199099,-0.40254,1.61846,3.3138,0.41319,-0.0776022,0.0621687,-0.103967
5.2,5.68434e-14,3.69482e-13,-2.13163e-14,-1.77636e-15,-7.10543e-15,-3.19744e-14,-882.406,-1602.84,102.003,3.62348e-15,3.23659e-16,-6.822e-16,-780.876,-2015.94,-63.2885,-0.0131494,11.8922,1.99592,-1189.03,-2829.97,-25.7716,11.461,2.90203,4.15684,-1190.47,-2831.6,-24.4388,14.2339,3.12895,-118.077,158.117,-55.7428,75.8167,-0.801352,-1.26128,1.66981,777.442,-1186.86,-608.451,2.82151e-14,1.07002e-14,1.35156e-14,355.629,-865.351,-64.8202,-19.1163,20.4127,4.27353,153.494,-236.656,6.5418,-23.0293,19.8451,-2.00282,154.774,-236.014,7.9453,-21.3582,20.835,-17.0419,73.9868,0.645238,-9.13921,0.260335,-0.840777,-0.684146,-94.0462,595.832,-37.2747,-6.84853e-14,-1.05305e-14,-1.08126e-14,-2.46927,14.8603,-2.91171,-6.01147e-17,1.41686e-16,1.97659e-15,-1.26994,3.54905,-0.189375,-0.0255678,-0.0075104,0.0142564,-1.37244,1.57482,0.279132,-0.0560463,-0.00370106,-0.135881,-1.14447,-0.415188,0.620597,-0.0413724,-0.00997342,-0.0774718,-4.10791,19.9364,1.13101,1.23994e-16,-3.04035e-17,5.53906e-16,0.0402546,8.30134,1.81702,0.0181833,0.0047645,0.0130084,0.44962,5.06718,1.41857,0.00210982,0.0550898,-0.147226,0.757813,2.02352,0.953444,0.0126863,0.0198492,-0.0473127
5.24,1.42109e-14,-1.13687e-13,1.56319e-13,-2.13163e-14,-1.42109e-14,2.4869e-14,-1410.56,-2662.04,1059.16,-1.50266e-14,-3.56988e-14,1.1198e-14,-761.165,-1767.94,-40.6862,124.292,-21.9823,18.3405,-2737.19,-6011.62,197.328,80.4526,-20.1998,25.0203,-2738.67,-6013.17,197.809,83.7072,-31.6233,-287.534,609.162,-471.047,298.701,-4.37476,-3.19893,3.6128,1606.1,-3215.48,-2714.49,3.00564e-13,5.05004e-14,-2.14391e-14,441.633,-951.773,-14.8024,-203.226,-47.4881,10.3413,2545.46,-4177.42,-367.706,-131.391,-2.07734,12.7602,2547.16,-4180.49,-365.318,-124.519,26.5203,-257.471,909.114,-8.89505,-200.879,1.74614,5.76382,2.37113,44.026,595.156,173.794,-2.38697e-13,1.06519e-13,-5.20368e-15,-2.01401,34.451,-3.15278,1.18074e-14,2.84147e-15,-2.54883e-15,-2.58673,6.66332,-1.71337,0.00582869,0.0542703,-0.018683,-2.42958,2.18228,-0.198544,-0.161692,0.00348057,-0.345586,-1.29605,-1.44776,1.08206,-0.100836,-0.0432019,-0.15401,-0.783719,6.39264,3.89657,-2.23117e-15,-3.42489e-16,1.05353e-16,-0.817614,2.0357,0.413335,0.221612,-0.0530037,0.135037,-0.480104,1.21553,0.506486,0.195077,-0.0462055,0.0587468,-0.0266863,0.291908,0.871904,0.0642699,-0.0100835,0.00114744
5.32,2.84217e-14,0,7.10543e-14,0,-7.10543e-15,7.10543e-15,-822.435,-1989.78,457.437,9.07408e-15,-7.41599e-15,-5.15327e-14,-390.453,-872.916,-63.5794,-73.2207,20.5364,2.80337,-990.449,-2064.86,-156.751,-44.5868,21.3346,-10.0868,-992.969,-2063.83,-153.715,-54.9788,36.4936,-143.707,68.5497,-323.396,49.1648,4.6402,0.725373,-1.30809,666.823,-4843.2,-1580.92,-2.31886e-14,-7.02148e-15,8.28452e-16,620.511,-1790.43,65.8398,138.621,34.0307,5.83788,1552.46,-2815.69,159.103,63.603,3.11978,-5.10446,1552.1,-2816.5,161.253,93.613,9.34207,-190.763,400.585,-112.408,-50.9844,-1.54489,-5.75243,-2.13332,20.7614,1467.73,-121.947,2.79932e-14,-4.005e-14,-5.91941e-16,-0.573936,30.9608,-6.8891,-9.18437e-16,1.49214e-16,5.23219e-16,-2.16256,6.94986,-0.336488,-0.0455985,-0.0090348,0.0293616,-2.25206,2.94215,0.632792,-0.14416,-0.0163673,-0.26374,-1.75251,-0.965897,1.22613,-0.0965879,-0.0216972,-0.143124,-10.0397,53.7997,2.14057,-6.1053e-16,-1.19262e-16,-5.02925e-16,-1.35391,21.2076,4.39225,-0.219774,0.0904982,-0.127044,0.831053,12.7189,3.57092,-0.157369,0.255678,-0.574566,2.4548,5.15359,2.16381,-0.008508,0.0930183,-0.180169
5.45,2.22045e-15,2.84217e-14,-2.4869e-14,7.10543e-15,-1.77636e-15,-3.55271e-15,-212.501,-1056.75,258.24,-2.751e-14,1.13957e-16,-5.26132e-15,20.571,-219.218,-0.100847,-34.7756,13.2202,0.111734,-229.142,-809.455,-61.9116,-16.4321,8.30821,-3.45709,-230.375,-809.263,-61.5268,-20.5497,13.2881,-52.5202,59.8351,-130.069,24.0164,1.81055,0.837981,-0.773565,48.0059,-1378.38,-561.069,-7.38753e-14,-1.7856e-16,-2.45893e-15,-9.2678,-949.49,-15.4054,18.3566,9.53773,1.20501,-42.4482,-925.855,-23.1946,-7.16339,12.4545,-1.76129,-42.6423,-927.359,-22.8251,-1.117,13.3301,-44.611,14.9932,2.48831,0.261067,-0.0519104,0.0617586,0.326617,12.464,446.821,38.4956,1.41059e-13,1.73185e-14,-3.58333e-16,2.84519,17.8046,-3.01123,2.16348e-16,1.57662e-16,5.46265e-16,-2.15265,7.99466,-0.686438,0.0162872,0.0219558,-0.0127989,-2.65308,5.22505,0.0268693,0.049049,0.0683937,-0.186727,-2.64278,2.19075,0.760717,-0.0257684,0.00794845,-0.0974015,-2.46404,10.4561,1.37844,1.56453e-16,1.4427e-16,1.95057e-16,-0.513992,4.02633,0.813841,0.0502844,-0.00783372,0.0404238,-0.0990919,2.419,0.746727,0.0574464,0.0192118,-0.0547866,0.286014,0.890485,0.705034,0.0263192,0.00958854,-0.0227058
5.62,-1.13687e-13,-4.40536e-13,-3.55271e-14,1.42109e-14,-7.10543e-15,9.9476e-14,1538.44,-2221.03,1630.29,-4.30229e-13,-1.39913e-13,1.01947e-13,743.056,-1840.12,75.0431,106.141,19.8131,29.8773,1576.03,-3351.47,262.795,80.8813,-0.294686,20.8454,1578.44,-3351.83,261.089,103.7,-4.81929,-169.08,507.963,27.969,211.281,-1.0023,-3.59565,1.52301,-662.082,-1806.82,-22.6304,2.68412e-13,-8.5625e-14,-1.67348e-14,-642.004,-1992.4,36.0004,27.2113,-11.1581,-1.49876,-741.62,-2300.91,13.1997,-1.87763,0.762602,0.525269,-742.6,-2301.02,14.2584,-5.43093,1.16156,-105.18,70.3488,-21.145,-32.5097,0.38264,0.782248,0.9776,-269.339,438.574,-312.357,-7.36339e-15,-8.64911e-16,1.11873e-12,-10.9533,-25.413,-1.97766,2.03814e-15,-9.8938e-17,-8.51826e-16,-1.1589,-9.66369,4.63399,-0.711845,0.168793,0.143981,-0.0702861,-5.7153,3.66987,-0.777496,0.131815,0.178497,0.384736,-2.01473,2.34724,-0.171143,0.0438911,0.0470901,-11.7106,35.8119,-2.39249,1.71186e-15,8.59432e-16,-1.18594e-15,-0.61335,15.5241,3.96145,-0.130487,0.0499005,-0.0875524,0.526571,9.47242,2.98416,-0.11084,0.165248,-0.371171,1.35093,3.95339,1.59584,-0.0143913,0.0569635,-0.107144
5.72,-1.7053e-13,3.41061e-13,-5.68434e-14,-1.42109e-13,-2.84217e-14,-7.10543e-15,103.859,-5003.32,745.633,2.44249e-13,7.72867e-14,4.82685e-14,781.865,-1692.86,-29.0623,-147.329,-22.5644,-22.1042,2049.49,-2894.36,-18.7897,-82.7692,16.9464,-12.5119,2047.13,-2894.27,-23.8837,-80.9204,19.2842,-215.223,901.901,-149.785,252.957,0.627331,9.25408,-7.97099,-983.642,-1325.66,-1409.84,-5.30137e-14,-1.59127e-14,5.31889e-14,-524.547,-1077.74,48.7088,-146.871,39.7477,16.8068,-3224.1,-5596.78,-216.155,-78.1786,5.20383,21.6419,-3229.72,-5602.37,-218.657,-61.7725,8.84667,-318.474,499.434,-662.031,-227.577,4.80262,2.01756,4.02156,43.3465,648.182,525.095,-1.16386e-14,1.6029e-14,-2.88734e-14,19.2539,73.4066,-2.20269,7.01694e-15,-1.2054e-15,-9.55242e-16,7.79885,30.2221,-13.4005,1.35757,-0.417748,-0.209373,3.73638,18.9163,-10.0566,1.66721,-0.42637,-0.244292,0.300994,7.89677,-6.13645,0.366213,-0.132542,-0.10654,2.43208,-20.3619,7.09778,-2.90555e-15,-4.94226e-16,8.04502e-17,-1.16919,-8.8461,-1.83269,0.646347,-0.200163,0.370155,-1.82742,-5.31111,-1.11943,0.543909,-0.292583,0.496958,-1.79817,-2.71637,0.628994,0.15393,-0.0892891,0.120893
5.8,1.42109e-14,-2.27374e-13,-4.26326e-14,1.42109e-14,-7.10543e-15,-7.10543e-15,342.914,-912.961,429.872,-9.75421e-14,-4.37778e-14,-1.40872e-14,654.443,-1496.92,-126.937,45.2781,19.1942,2.61585,544.353,-2853.7,80.6404,40.849,3.37663,6.30578,544.213,-2856.2,80.7366,30.5929,-2.9667,-145.944,346.728,-79.5282,77.1856,-1.00165,-1.9933,1.36501,-401.747,-1496.82,-183.455,2.83125e-13,-1.21854e-13,-2.98724e-14,-133.142,-691.939,17.82,42.3059,0.712117,3.22262,-593.05,-786.426,43.5178,29.733,6.92193,-5.69081,-595.338,-783.682,43.6683,35.9269,-0.917577,-62.0715,-15.2612,-276.655,-28.6272,-3.31702,-0.404535,-2.57142,118.331,1333.8,-232.177,1.59563e-13,-4.0499e-14,-6.83028e-15,6.06258,36.5123,-13.195,-1.00498e-15,3.3344e-16,-3.90336e-16,1.75388,18.5599,-4.26774,-0.415797,0.0576327,0.07103,1.00801,12.2228,-2.4816,-0.0972929,0.0235548,0.07957,0.118394,5.67942,-0.783082,-0.0279277,0.00286113,-0.0159958,-3.50875,65.5346,1.95547,2.8489e-15,3.40933e-17,-4.90218e-16,2.63112,25.4725,5.25045,-0.312629,0.164877,-0.150415,3.64713,14.9709,3.98973,-0.259436,0.355553,-0.687569,4.04362,5.71368,1.98379,-0.0346219,0.123529,-0.221469
5.87,3.55271e-15,6.39488e-14,1.06581e-14,0,-8.88178e-16,3.55271e-15,-44.9833,-3029.99,781.112,-1.42623e-13,-1.7706e-14,1.36585e-14,262.558,-1592.92,-55.335,-56.421,1.5213,-1.48516,257.91,-938.49,36.9711,-11.619,0.662038,-1.91209,258.276,-938.862,36.4079,-12.9878,-1.85826,-54.9132,83.1967,-20.4302,19.4098,0.316798,1.2123,-0.367792,-135.022,-217.87,-146.188,-1.11494e-13,-1.49722e-15,2.12813e-14,78.4734,-286.194,15.3927,-7.25103,-8.20681,-0.335236,-36.7165,-71.1189,-2.94092,-6.52371,-6.47007,1.419,-37.5876,-70.4359,-2.9597,-5.74077,-6.71037,-3.28366,6.57462,-22.0552,-2.44801,0.134912,0.078141,0.199624,63.8301,608.075,73.698,-8.45814e-14,2.05173e-14,9.91138e-14,2.23926,43.4297,-6.90921,4.69941e-16,-1.35266e-16,-3.20057e-17,-2.38942,20.6257,-5.83629,0.201041,0.0195972,-0.0470261,-2.4896,13.3538,-4.06972,0.475262,0.0716371,-0.141427,-2.22789,5.99033,-2.02297,0.0955276,0.000677236,-0.0873179,0.122089,21.8766,3.41157,-1.99667e-17,-7.17541e-18,-4.80693e-17,1.08635,8.39597,1.93835,0.0673805,-0.0162527,0.0334554,1.20779,4.95019,1.52238,0.0494998,0.0460774,-0.154586,1.26612,1.72029,1.10076,0.0288711,0.0198848,-0.0605965
5.96,1.42109e-14,2.84217e-13,8.88178e-15,0,2.44249e-15,-2.66454e-14,-127.482,-867.898,233.166,2.88121e-14,3.14846e-16,3.19994e-17,-96.8963,-935.133,-4.61641,-0.786691,-0.565667,1.44903,-190.448,-1575.02,10.897,16.2505,-6.9346,3.24977,-190.386,-1576.17,11.1188,18.5067,-7.71353,-66.2358,110.14,-25.0277,41.5817,-0.382789,-0.622486,0.764597,-60.6261,-418.328,-109.374,-1.79183e-14,-4.32567e-15,5.33823e-15,28.0342,-126.529,-8.4879,11.8526,-1.31419,0.765652,9.2553,-239.049,7.14459,4.77609,-0.0692326,-0.923475,8.20205,-240.122,7.58244,6.45887,-0.441191,-14.7702,42.3841,-43.3079,-11.0634,-0.470258,-0.506373,-0.46739,52.5615,353.802,-52.8951,6.84319e-14,-1.05771e-14,-3.49592e-14,-0.770649,17.9668,-3.96738,2.95166e-16,1.52776e-16,3.02864e-16,-3.71332,9.19245,-1.05639,-0.0796708,-0.0303614,0.0256015,-3.14762,6.15255,-0.570704,0.0524243,0.0304088,-0.0579729,-2.46697,2.81186,-0.0347253,0.000248782,0.00200349,-0.0586431,2.64878,20.3115,1.50379,-2.47164e-16,1.13212e-16,-5.99962e-16,2.36913,7.88558,1.75597,-0.103985,0.0717757,-0.0386864,2.00584,4.5671,1.20275,-0.103144,0.131582,-0.194922,1.5103,1.6314,0.459784,-0.0171056,0.0418943,-0.0622983
6.02,1.42109e-14,1.98952e-13,-1.33227e-14,-3.90799e-14,-1.33227e-15,-7.10543e-15,-430.983,-1287.87,316.803,1.24113e-15,1.91351e-15,-1.08884e-15,-322.24,-1336.65,-45.5118,-17.8794,3.88971,-0.247962,-387.322,-1705.13,-17.1416,4.86558,-3.61762,1.22782,-388.063,-1706.39,-16.9038,11.923,-4.44632,-70.3151,38.6025,-2.96378,18.4363,-0.155293,-0.419793,0.591792,114.363,-623.105,-184.302,-1.56587e-14,-3.09839e-15,6.12547e-16,107.351,-318.128,-29.3302,11.4044,-4.11841,1.81042,30.9347,-127.486,-4.32236,4.90339,-4.63402,-0.0689609,31.939,-128.796,-3.82168,5.36166,-4.28551,-7.38675,30.5723,-10.9288,-8.77305,-0.0660272,-0.188165,-0.187352,-77.5881,249.798,-22.3888,-1.0848e-14,-3.40252e-16,1.13636e-13,-1.63512,9.06237,-1.65526,-3.39289e-16,-1.87963e-16,2.87141e-16,-2.64648,4.71211,-0.167691,-0.012098,-3.16959e-05,0.00374906,-2.60485,3.13598,0.00812934,0.0402889,0.0564698,-0.085279,-2.30475,1.29709,0.285698,-0.00494132,0.00829374,-0.0591745,-0.0373261,5.65537,0.571971,-1.16686e-16,3.58965e-17,-1.13241e-17,1.05512,2.09825,0.611797,0.0190825,-0.0103002,0.00594972,0.665565,1.25598,0.402702,0.000298833,0.00740696,-0.019868,0.316132,0.420239,0.188548,0.00172257,0.00211913,-0.00637383
6.06,-2.84217e-14,-3.23297e-13,7.10543e-15,2.84217e-14,3.55271e-15,3.55271e-14,-566.366,-1048.64,295.893,-1.11643e-13,1.53293e-14,-5.10636e-20,-516.005,-1647.81,-79.7879,-5.43493,7.82697,2.72712,-685.063,-2346.82,-51.1538,9.97766,0.605804,4.48673,-687.006,-2350.5,-50.3357,23.2099,-0.921416,-95.0827,115.972,-23.8501,66.1056,-0.605092,-1.00979,1.45344,96.8344,-3078.55,-763.136,-1.92254e-13,-4.32551e-14,-3.54174e-14,247.637,-781.08,-29.2386,112.832,14.6195,-7.4817,1046.26,-1133.18,-36.3696,77.4551,-12.1786,-9.42489,1047.23,-1132.32,-34.6518,80.4379,-6.41389,-99.5673,271.791,-26.9287,-68.8046,-0.350893,-3.96707,-1.6578,-140.86,280.904,-229.153,3.72532e-13,-4.57408e-14,-1.81339e-14,-1.38881,-11.5246,-1.69109,-8.63299e-15,-1.22836e-15,8.85492e-16,0.771847,-1.38698,1.30945,-0.08117,-0.0866152,0.052362,0.46525,0.0357411,0.704469,0.000754236,-0.0542808,0.141852,-0.322219,0.709458,0.0829167,0.0139449,0.00812425,0.0340293,1.6587,16.0547,-2.15311,5.67333e-16,7.24511e-17,-9.21804e-16,3.61965,6.00056,0.854916,-0.296715,0.206965,-0.069003,2.6361,3.4473,0.368772,-0.276055,0.247068,-0.161494,1.42302,1.41372,-0.480934,-0.06907,0.069623,-0.0372359
6.1,-2.84217e-14,-2.27374e-13,5.68434e-14,3.55271e-15,-1.06581e-14,7.10543e-15,-826.323,-1348.65,65.4212,4.54573e-14,-2.01319e-14,6.90959e-14,-737.013,-1901.07,-83.5707,0.85236,14.4923,3.51677,-1190.73,-2994.93,-60.2356,9.66076,7.77442,5.18989,-1192.86,-2997.04,-59.3176,28.9531,3.10122,-126.288,150.723,-59.4183,100.799,-1.02941,-1.29589,1.49314,831.971,-1405.91,-500.32,-5.18626e-14,-2.84262e-14,9.65227e-14,390.124,-977.582,-65.3675,-1.67206,22.0134,3.57365,244.581,-322.598,-3.17001,-11.0269,16.7375,-2.20767,246.166,-321.625,-1.89171,-9.69804,18.2529,-24.9661,88.2867,-4.38849,-15.6432,0.179493,-1.24953,-0.803478,-175.323,418.924,-51.0581,1.11795e-14,-1.39304e-14,7.9495e-13,-3.21308,7.42499,-1.84253,-1.93398e-16,7.56765e-17,-3.82686e-15,-0.371366,2.15118,0.0116787,-0.0293522,-0.017792,0.0179008,-0.67297,1.07594,0.233458,-0.0306807,-0.00983621,-0.0716703,-0.832961,-0.172569,0.378504,-0.0233009,-0.00305469,-0.0492277,-0.402125,8.35983,0.411952,5.90304e-16,4.29607e-16,-2.40892e-15,2.16261,3.02854,0.752624,-0.00224654,0.00278293,-0.000308481,1.39495,1.85958,0.480768,-0.0281849,0.0332049,-0.0333322,0.623229,0.727603,0.18037,-0.0058106,0.00817785,-0.00698593
