time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.6,-12.0238,5.89244,0.042726,-23.2778,-37.0513,0.261391,-38.2124,6.23135,0.979874,-25.5643,-0.693325,0.576983,-0.0195551,26.6247,-40.6769,-2.08339,-8.59658,-70.7288,10.2545,0.0120692,9.09527,4.54844,5.5168,2.75883,-1.42821,-0.0540496,1.22236,-0.0268316,0.00554485,-0.185146,-1.04113,-0.494882,0.00957083,0.214331,-0.0119416,0.0427246,0.00617567
3.63,1.39165,82.8452,1.20612,-7.83999,-8.22792,-5.94654,-31.0724,86.9439,-36.2734,-49.4234,-36.2331,54.6326,-0.021362,34.6496,-35.7878,0.478613,-4.3084,-74.036,13.304,0.00861103,6.28165,3.51584,5.2255,3.09102,-1.72648,-0.0662566,1.2986,-0.034276,-0.0125094,-0.203609,-1.10167,-0.91967,-0.0103538,0.199856,-0.00922017,0.0397087,0.00617241
3.68,14.6189,-119.26,10.8227,-13.6198,7.49754,-15.7937,-12.7268,-86.5105,54.3207,14.5897,33.4691,-53.9926,0.0188036,38.6158,-32.4468,3.49448,0.484606,-77.7866,13.7206,0.00626941,4.528,-2.19564,3.18573,2.80255,-1.73584,-0.0910044,1.20108,-0.0430332,-0.0194362,-0.19538,-1.80769,-1.11515,0.098701,-0.0772548,0.00458037,0.0636818,0.0574988
3.79,-11.0229,-25.3842,60.751,18.0186,-32.2254,10.3874,-25.2014,60.7578,-18.0105,10.2904,-24.1183,90.3535,0.0514479,8.9207,133.854,-23.857,-0.754455,-40.6589,130.195,0.115718,9.5725,-4.04657,7.54681,2.29016,-1.46823,-0.0330584,1.0145,-0.0277586,-0.0208127,-0.160094,-0.795724,-2.56795,-0.512518,0.102529,-0.019745,-0.0611235,0.0433041
3.91,14.0191,-23.8712,0.425018,23.4987,-60.5089,2.71007,-2.63061,-53.4053,5.88519,21.6121,-7.64228,7.04666,0.0232313,8.36482,6.56734,-3.45074,7.65435,-4.55213,17.9214,0.0913772,10.4729,-3.84857,-0.989869,0.590923,0.209344,0.026654,0.539102,-0.005715,0.0558397,-0.0678098,-0.61866,-2.29849,-0.379964,0.223777,-0.0139883,-0.0342197,0.00895448
3.97,12.7991,2.06989,0.72667,33.8823,-42.5214,-3.76155,2.92009,-30.5358,2.92089,11.2542,-20.5953,21.5826,0.0201681,6.16553,-2.50121,-3.547,-0.0681717,-0.536216,4.13463,0.0201805,7.6547,-6.02937,-2.93558,0.359031,-0.00736837,-0.0119918,0.443346,-0.011955,0.0350628,-0.0553539,-0.0318848,-1.93126,-0.327401,0.469408,-0.0237802,-0.0290615,-0.0419548
4,15.9787,2.27188,-4.14093,29.5929,-21.9136,-5.7902,4.36441,-43.1272,3.55326,9.83806,-22.6036,9.51764,0.0230278,8.20621,-12.0941,8.38655,-0.969415,3.77229,-11.6245,0.0256875,7.9696,-7.38503,-3.03593,-0.24487,0.223773,0.0534739,0.25444,0.00129083,0.050649,-0.0248797,0.614523,-1.33879,-0.238833,0.681422,-0.0279721,-0.0127961,-0.0679484
4.04,4.63989,1.86159,2.33716,-2.09837,14.7019,-16.2243,5.7132,-49.8999,2.82087,3.77517,-34.1621,6.33703,0.0317181,-1.0929,-13.536,8.99163,-7.28453,2.40263,-6.07713,0.0351332,8.32448,-5.19673,-0.966295,-0.723049,-0.261692,0.118059,0.0809363,0.0212902,0.0507413,-0.00248259,1.91278,-1.53476,-0.408001,1.00494,-0.0541278,-0.0557659,-0.111159
4.07,-14.9852,-1.39334,8.10643,-29.8331,25.1174,-14.9972,8.21192,-43.2995,2.20687,-5.02124,-50.1581,13.9739,0.0268705,-17.0047,-5.43158,0.469372,-15.1597,0.360521,1.51069,0.0344383,6.2483,-2.37466,-4.0404,-0.783253,-0.182923,0.073545,0.10318,0.00866106,0.0536348,-0.000927649,1.97646,-0.880509,-0.147617,1.21858,-0.0365217,0.0117592,-0.14944
4.11,-28.9222,-4.28947,12.8935,-46.3422,-2.28842,-0.249703,18.1272,-39.7255,3.77461,-11.357,-70.5933,24.2145,0.0149587,-38.3953,1.23035,-2.76928,-24.5524,-0.292186,1.46322,0.00188566,6.52598,-1.89796,-6.21378,-0.599051,-0.655512,-0.0829844,0.0742988,-0.0141422,0.019914,0.0155788,2.32874,-1.15559,-0.068454,1.48527,-0.0290865,0.0275812,-0.215702
4.14,-20.8252,89.6893,8.53997,-37.461,5.13766,7.22302,32.9826,-41.3179,6.80684,-7.87438,-78.9816,27.2357,0.00230301,-35.3413,-78.1919,35.4833,-19.1697,8.41317,-62.2295,-0.0231789,3.91478,-2.03748,-9.30405,-0.736364,-1.38716,-0.223059,0.110083,-0.0279493,-0.01231,0.000131826,2.92739,-1.83299,-0.0967027,1.62296,-0.0335344,-0.00786484,-0.252086
